object_311757	Wetzlar
object_263896	Rheingau
object_263896	Rheingaukreis
adm_131060	Segeberg
adm_131061	Steinburg
adm_131056	Pinneberg
adm_131062	Stormarn
adm_131057	Plön
adm_131057	Plön
object_214372	Süderdithmarschen
object_214373	Norderdithmarschen
object_214365	Sonderburg
object_214368	Schleswig
object_214374	Flensburg-Land
object_214374	Flensburg
object_214362	Eiderstedt
object_214363	Tondern
object_268797	Rendsburg
object_214361	Eckernförde
object_214377	Kiel
object_214377	Bordesholm
object_214366	Hadersleben
object_214360	Apenrade
object_214367	Husum
object_214370	Oldenburg
adm_133254	Hildesheim
object_284238	Marienburg i. Hann.
object_284238	Marienburg
object_272137	Alfeld
object_284239	Gronau
adm_133157	Peine
adm_168802	Beuthen
adm_169957	Lublinitz
adm_168860	Oppeln
adm_168869	Cosel
adm_168869	Kosel
object_263323	Hamburg-Nord
object_1049958	Marschlande
object_1049955	Geestlande
object_271037	Altona
object_257607	Bergedorf
object_271035	Eimsbüttel
object_271038	Hamburg Mitte
object_271033	Harburg
object_1049957	Bergedorf
object_306795	Germersheim
object_306796	Billigheim
object_306797	Hagenbach
object_306798	Selz
object_306799	Landecken
object_306799	Landeck
object_306800	Altenstadt
object_810683	Offenburg
object_810683	Ortenau (Reichslandvogtei)
object_1286321	Emmendingen
object_320480	Bretten
object_320494	Boxberg
object_1192658	Arnsdorf
object_1192659	Cbersbach
object_1192660	Ebersbach
object_1192661	Gersdorf
object_1192662	Hennersdorf
object_1192663	Kieslingswalde
object_1192664	Krischa
object_1192665	Kunnerwih
object_1192666	Kunnerwitz
object_1192667	Lissa
object_1192668	Ludwigsdorf
object_1192669	Markersdorf
object_1192670	Melaune
object_1192671	Nieder Reichenbach
object_1192672	Radmeritz
object_1192673	Rauscha l
object_1192674	Sohra
object_1192675	Thielitz
object_1192676	Tiefenfurt
object_1192677	Troitschendorf
object_1192678	Wilka
object_1192679	Zodel
object_1252970	Mengelsdorf
object_1252973	Hohkirch
object_1262620	Kohlfurt
object_1262621	Meuselwitz
object_1262622	Penzig I
object_1262623	Penzig II
object_1262624	Reichenbach i./Ob.L.
object_1262625	Rothwasser
object_1262626	Wendisch Ossig
object_1262438	Deutsch Ossig
object_1267313	Leschwitz
object_1053116	Alt Beelitz
object_1053117	Alt Gurkowschbruch
object_1053118	Alt Karbe
object_1053119	Altenfließ
object_1053120	Birkholz
object_1053121	Breitenstein
object_1053122	Driesen
object_1053123	Friedeberg i./Neumark
object_1053124	Gottschimm
object_1053125	Gottschimmerbruch
object_1053126	Gurkow
object_1053127	Guscht
object_1053128	Guschterholländer
object_1053129	Hermsdorf
object_1053130	Hohenkarzig
object_1053131	Lauchstädt
object_1053132	Lichtenow
object_1053133	Mehrenthin
object_1053134	Modderwiese
object_1053135	Netzbruch
object_1053136	Neu Anspach
object_1053137	Neu Mecklenburg
object_1053138	Oberförsterei Driesen
object_1053139	Oberförsterei Hammerheide
object_1053140	Oberförsterei Lubiathfließ
object_1053141	Oberförsterei Steinspring
object_1053142	Pehlitz
object_1053143	Schlanow
object_1053144	Schönrade
object_1053145	Tankow
object_1053146	Trebitsch
object_1053147	Vorbruch
object_1053148	Vordamm
object_1053149	Wildenow
object_1053150	Woldenberg
object_1053151	Wugarten
object_1143498	Labenz
object_1143644	Alt Stüdnitz
object_1143645	Alt Wuhrow
object_1143646	Balster
object_1143647	Dietersdorf
object_1143648	Dolgen
object_1143649	Dramburg
object_1143651	Falkenburg
object_1143652	Friedrichsdorf
object_1143653	Gutsdorf
object_1143654	Güntershagen
object_1143655	Kallies
object_1143656	Karwitz
object_1143658	Mellen
object_1143660	Neu Lobitz
object_1143662	Sabin
object_1143663	Schilde
object_1143664	Virchow
object_1143665	Wusterwitz
object_1143666	Zuchow
object_1143667	Zülshagen
object_1143668	Pammin
object_1143669	Birkholz
object_1155665	Griff
object_1143659	Mittelfelde
object_1143657	Linichen
object_1143650	Eichenberg
object_1143661	Plagow
object_1194323	Alt Wuhrow
object_1194324	Birkholz
object_1194325	Dolgen
object_1194326	Falkenburg
object_1194327	Friedrichsdorf
object_1194328	Gutsdorf
object_1194329	Linichen
object_1194330	Mellen
object_1194331	Neu Lobitz
object_1194332	Pammin
object_1194333	Plagow
object_1194334	Sabin
object_1194335	Schilde
object_1194336	Zuchow
object_1143494	Briesen
object_1143495	Brunow
object_1143496	Klanzig
object_1143497	Kreitzig
object_1143499	Langenhaken
object_1143500	Lankow
object_1143501	Nelep
object_1143502	Schlenzig
object_1143503	Schlönwitz
object_1143504	Simmatzig
object_1143505	Wopersnow
object_1194564	Brunow
object_1194565	Klanzig
object_1194566	Kreitzig
object_1194567	Labenz
object_1194568	Langenhaken
object_1194569	Lankow
object_1194570	Nelep
object_1194571	Schlenzig
object_1194572	Wopersnow
object_1198525	Schivelbein
object_1042825	Bork
object_1042826	Buckow
object_1042827	Kay
object_1042828	Klemzig
object_1042829	Krummendorf
object_1042830	Kutschlau
object_1042831	Liebenau
object_1042832	Möstchen
object_1042833	Neuhöfchen
object_1042834	Oggerschütz
