,x,y,id
19068,10.8611,52.006,adm_145330
19069,10.7751,52.8188,adm_145336
19070,10.7928,52.7317,adm_145336
19071,10.854,52.6853,adm_145336
19072,10.8865,52.6521,adm_145336
19073,10.9249,52.6176,adm_145336
19074,10.9432,52.5692,adm_145336
19075,11.0194,52.5322,adm_145336
19076,11.0848,52.4966,adm_145336
19077,11.0907,52.4666,adm_145336
19078,11.0913,52.4553,adm_145336
19079,11.1567,52.4359,adm_145336
19080,11.2299,52.4442,adm_145336
19081,11.2605,52.45214,adm_145336
19082,11.2949,52.4967,adm_145336
19083,11.2886,52.504,adm_145336
19084,11.2879,52.5048,adm_145336
19085,11.2536,52.5682,adm_145336
19086,11.2584,52.5972,adm_145336
19087,11.3426,52.6207,adm_145336
19088,11.3629,52.6209,adm_145336
19089,11.3644,52.6211,adm_145336
19090,11.4451,52.6423,adm_145336
19091,11.46376,52.65435,adm_145336
19092,11.5485,52.6292,adm_145336
19093,11.464,52.6545,adm_145336
19094,11.4826,52.7075,adm_145336
19095,11.5031,52.722,adm_145336
19096,11.5159,52.7314,adm_145336
19097,11.5171,52.7325,adm_145336
19098,11.5433,52.7552,adm_145336
19099,11.5431,52.7617,adm_145336
19100,11.51155,52.80072,adm_145336
19101,11.5712,52.865,adm_145336
19102,11.5719,52.865,adm_145336
19103,11.6171,52.8734,adm_145336
19104,11.6271,52.8931,adm_145336
19105,11.627,52.8932,adm_145336
19106,11.5599,52.9177,adm_145336
19107,11.4893,52.9151,adm_145336
19108,11.4543,52.8976,adm_145336
19109,11.3919,52.8814,adm_145336
19110,11.3476,52.8709,adm_145336
19111,11.2839,52.8823,adm_145336
19112,11.263,52.8928,adm_145336
19113,11.1738,52.8849,adm_145336
19114,11.1019,52.8721,adm_145336
19115,11.0671,52.8763,adm_145336
19116,11.0337,52.8858,adm_145336
19117,11.0174,52.8909,adm_145336
19118,11.0116,52.8914,adm_145336
19119,10.9898,52.8837,adm_145336
19120,10.9678,52.8678,adm_145336
19121,10.9259,52.8447,adm_145336
19122,10.8687,52.8431,adm_145336
19123,10.8258,52.8375,adm_145336
19124,10.7751,52.8188,adm_145336
19125,11.4447,52.6427,adm_145340
19126,11.4493,52.6306,adm_145340
19127,11.4512,52.6312,adm_145340
19128,11.48525,52.63598,adm_145340
19129,11.5128,52.6381,adm_145340
19130,11.5459,52.6277,adm_145340
19131,11.584,52.5689,adm_145340
19132,11.5978,52.5399,adm_145340
19133,11.6101,52.5138,adm_145340
19134,11.6959,52.5014,adm_145340
19135,11.7268,52.4668,adm_145340
19136,11.7447,52.4149,adm_145340
19137,11.7713,52.3734,adm_145340
19138,11.7888,52.3543,adm_145340
19139,11.8563,52.3411,adm_145340
19140,11.8943,52.3636,adm_145340
19141,11.9626,52.408,adm_145340
19142,11.977,52.4272,adm_145340
19143,11.98,52.4719,adm_145340
19144,12.016,52.5386,adm_145340
19145,12.05,52.5414,adm_145340
19146,12.1274,52.5161,adm_145340
19147,12.1284,52.516,adm_145340
19148,12.1459,52.5235,adm_145340
19149,12.1449,52.5776,adm_145340
19150,12.1858,52.6542,adm_145340
19151,12.2306,52.6561,adm_145340
19152,12.22,52.6781,adm_145340
19153,12.2119,52.7473,adm_145340
19154,12.2243,52.812,adm_145340
19155,12.2255,52.8411,adm_145340
19156,12.2197,52.8608,adm_145340
19157,12.1794,52.796,adm_145340
19158,12.1192,52.8312,adm_145340
19159,12.1169,52.8544,adm_145340
19160,12.0513,52.8815,adm_145340
19161,12.02712,52.8737,adm_145340
19162,11.955,52.872,adm_145340
19163,11.8855,52.8934,adm_145340
19164,11.8378,52.9387,adm_145340
19165,11.7746,52.9626,adm_145340
19166,11.7654,52.9663,adm_145340
19167,11.6813,52.9838,adm_145340
19168,11.5971,53.0031,adm_145340
19169,11.5739,53.0092,adm_145340
19170,11.5103,52.9764,adm_145340
19171,11.5151,52.9526,adm_145340
19172,11.5251,52.9449,adm_145340
19173,11.6064,52.9254,adm_145340
19174,11.5756,52.8456,adm_145340
19175,11.54831,52.83798,adm_145340
19176,11.4972,52.8285,adm_145340
19177,11.4959,52.82762,adm_145340
19178,11.5004,52.8224,adm_145340
19179,11.5402,52.7879,adm_145340
19180,11.5571,52.7423,adm_145340
19181,11.5548,52.7209,adm_145340
19182,11.5014,52.6676,adm_145340
19183,11.4447,52.6427,adm_145340
19184,11.14613,52.17065,adm_145341
19185,11.1548,52.1954,adm_145341
19186,11.2116,52.1716,adm_145341
19187,11.2706,52.1454,adm_145341
19188,11.3096,52.1566,adm_145341
19189,11.3473,52.1557,adm_145341
19190,11.3964,52.1375,adm_145341
19191,11.439,52.1153,adm_145341
19192,11.5037,52.1049,adm_145341
19193,11.56491,52.13133,adm_145341
19194,11.5652,52.13129,adm_145341
19195,11.59748,52.09824,adm_145341
19196,11.6518,52.09365,adm_145341
19197,11.65993,52.08972,adm_145341
19198,11.6718,52.0741,adm_145341
19199,11.67777,52.06348,adm_145341
19200,11.63985,52.04661,adm_145341
19201,11.57298,51.99695,adm_145341
19202,11.5329,51.9355,adm_145341
19203,11.5123,51.9319,adm_145341
19204,11.47489,51.92533,adm_145341
19205,11.4287,51.9408,adm_145341
19206,11.3635,51.9095,adm_145341
19207,11.3435,51.8961,adm_145341
19208,11.3334,51.9849,adm_145341
19209,11.3024,51.9915,adm_145341
19210,11.2945,51.9918,adm_145341
19211,11.28804,52.0571,adm_145341
19212,11.2513,52.07417,adm_145341
19213,11.201,52.1136,adm_145341
19214,11.14613,52.17065,adm_145341
19215,11.3096,52.1566,adm_145345
19216,11.3102,52.1528,adm_145345
19217,11.3317,52.1292,adm_145345
19218,11.3824,52.1219,adm_145345
19219,11.4419,52.1456,adm_145345
19220,11.4999,52.1347,adm_145345
19221,11.56707,52.15655,adm_145345
19222,11.6303,52.1657,adm_145345
19223,11.67,52.18,adm_145345
19224,11.6772,52.2268,adm_145345
19225,11.7365,52.2741,adm_145345
19226,11.7535,52.3014,adm_145345
19227,11.7661,52.3158,adm_145345
19228,11.8349,52.3508,adm_145345
19229,11.8563,52.3411,adm_145345
19230,11.8943,52.3636,adm_145345
19231,11.922,52.3909,adm_145345
19232,11.9032,52.3817,adm_145345
19233,11.8476,52.3656,adm_145345
19234,11.7834,52.3942,adm_145345
19235,11.7709,52.4317,adm_145345
19236,11.7701,52.4318,adm_145345
19237,11.7597,52.4295,adm_145345
19238,11.6974,52.4076,adm_145345
19239,11.6518,52.4166,adm_145345
19240,11.6306,52.4187,adm_145345
19241,11.6129,52.4071,adm_145345
19242,11.6193,52.3926,adm_145345
19243,11.5684,52.3274,adm_145345
19244,11.5143,52.2669,adm_145345
19245,11.49384,52.2295,adm_145345
19246,11.4265,52.1771,adm_145345
19247,11.3987,52.1674,adm_145345
19248,11.3096,52.1566,adm_145345
19249,11.6548,52.122,adm_145314
19250,11.67479,52.10328,adm_145314
19251,11.707,52.0447,adm_145314
19252,11.7082,52.0438,adm_145314
19253,11.72,52.0368,adm_145314
19254,11.7449,52.0292,adm_145314
19255,11.7482,52.0289,adm_145314
19256,11.8268,52.0172,adm_145314
19257,11.8276,52.0178,adm_145314
19258,11.8807,52.041,adm_145314
19259,11.914,51.9622,adm_145314
19260,11.9722,51.9545,adm_145314
19261,12.0239,51.9742,adm_145314
19262,12.0292,51.9861,adm_145314
19263,12.028,52.005,adm_145314
19264,12.0415,52.0775,adm_145314
19265,12.0907,52.0815,adm_145314
19266,12.125,52.0872,adm_145314
19267,12.12665,52.08717,adm_145314
19268,12.1308,52.0883,adm_145314
19269,12.1484,52.0941,adm_145314
19270,12.2123,52.1105,adm_145314
19271,12.2763,52.1656,adm_145314
19272,12.3467,52.141,adm_145314
19273,12.38969,52.16249,adm_145314
19274,12.4649,52.1849,adm_145314
19275,12.4812,52.2066,adm_145314
19276,12.4874,52.2835,adm_145314
19277,12.458898,52.297841,adm_145314
19278,12.4455,52.30035,adm_145314
19279,12.40379,52.30149,adm_145314
19280,12.3204,52.3252,adm_145314
19281,12.3181,52.3231,adm_145314
19282,12.318,52.32295,adm_145314
19283,12.2814,52.2679,adm_145314
19284,12.2224,52.2449,adm_145314
19285,12.2038,52.2451,adm_145314
19286,12.188,52.2465,adm_145314
19287,12.1685,52.2457,adm_145314
19288,12.0994,52.2262,adm_145314
19289,12.073,52.2908,adm_145314
19290,12.0719,52.2908,adm_145314
19291,12.0148,52.277,adm_145314
19292,11.9791,52.2641,adm_145314
19293,11.9406,52.3282,adm_145314
19294,11.91545,52.33036,adm_145314
19295,11.835,52.3229,adm_145314
19296,11.7911,52.292,adm_145314
19297,11.758,52.2667,adm_145314
19298,11.7038,52.2339,adm_145314
19299,11.7046,52.2264,adm_145314
19300,11.6997,52.1499,adm_145314
19301,11.6548,52.122,adm_145314
19302,12.7333,54.1144,adm_143019
19303,12.7439,54.1222,adm_143019
19304,12.7825,54.1133,adm_143019
19305,12.8408,54.15,adm_143019
19306,12.8786,54.1286,adm_143019
19307,12.9103,54.12,adm_143019
19308,12.9617,54.1714,adm_143019
19309,13.02,54.1903,adm_143019
19310,13.0394,54.2308,adm_143019
19311,13.08968,54.23768,adm_143019
19312,13.1156,54.2361,adm_143019
19313,13.1792,54.2522,adm_143019
19314,13.1925,54.2553,adm_143019
19315,13.2675,54.2358,adm_143019
19316,13.2858,54.2333,adm_143019
19317,13.3264,54.1794,adm_143019
19318,13.3531,54.1661,adm_143019
19319,13.3717,54.1547,adm_143019
19320,13.3497,54.1511,adm_143019
19321,13.3147,54.1511,adm_143019
19322,13.2797,54.1436,adm_143019
19323,13.2647,54.0725,adm_143019
19324,13.2806,54.0133,adm_143019
19325,13.32,53.9894,adm_143019
19326,13.3222,53.9747,adm_143019
19327,13.3214,53.9636,adm_143019
19328,13.2814,53.9833,adm_143019
19329,13.2194,53.9836,adm_143019
19330,13.14599,53.94448,adm_143019
19331,13.1128,53.955,adm_143019
19332,13.0767,53.9653,adm_143019
19333,13.0078,53.9331,adm_143019
19334,12.92937,53.93535,adm_143019
19335,12.9036,53.9717,adm_143019
19336,12.8356,53.9981,adm_143019
19337,12.78,54.0261,adm_143019
19338,12.7423,54.0934,adm_143019
19339,12.7333,54.1144,adm_143019
19340,12.4189,54.3797,object_289916
19341,12.4247,54.3829,object_289916
19342,12.4906,54.4039,object_289916
19343,12.5025,54.4728,object_289916
19344,12.5842,54.4481,object_289916
19345,12.6276,54.3745,object_289916
19346,12.6789,54.4033,object_289916
19347,12.68826,54.43798,object_289916
19348,12.6886,54.4383,object_289916
19349,12.7364,54.4258,object_289916
19350,12.8017,54.4306,object_289916
19351,12.7964,54.4206,object_289916
19352,12.7953,54.3572,object_289916
19353,12.8514,54.345,object_289916
19354,12.8897,54.3844,object_289916
19355,12.89985,54.43367,object_289916
19356,12.9772,54.4228,object_289916
19357,13.0033,54.4356,object_289916
19358,13.0281,54.4333,object_289916
19359,13.0475,54.3742,object_289916
19360,13.0717,54.3539,object_289916
19361,13.1222,54.3072,object_289916
19362,13.1372,54.2667,object_289916
19363,13.1167,54.2519,object_289916
19364,13.07293,54.25118,object_289916
19365,13.0244,54.2289,object_289916
19366,12.9706,54.2125,object_289916
19367,12.93437,54.15876,object_289916
19368,12.8928,54.1414,object_289916
19369,12.8081,54.155,object_289916
19370,12.80023,54.14095,object_289916
19371,12.7764,54.1244,object_289916
19372,12.6981,54.1258,object_289916
19373,12.6567,54.1489,object_289916
19374,12.5972,54.1697,object_289916
19375,12.57479,54.19843,object_289916
19376,12.5111,54.2439,object_289916
19377,12.46455,54.25398,object_289916
19378,12.4353,54.2936,object_289916
19379,12.4189,54.3797,object_289916
19380,13.2281,54.1092,adm_143001
19381,13.2625,54.1178,adm_143001
19382,13.3064,54.1636,adm_143001
19383,13.3217,54.1792,adm_143001
19384,13.3639,54.1839,adm_143001
19385,13.4128,54.1667,adm_143001
19386,13.4194,54.1308,adm_143001
19387,13.4503,54.0969,adm_143001
19388,13.5147,54.1269,adm_143001
19389,13.5325,54.1297,adm_143001
19390,13.6128,54.1342,adm_143001
19391,13.64492,54.14876,adm_143001
19392,13.6956,54.1447,adm_143001
19393,13.7269,54.1358,adm_143001
19394,13.7703,54.2033,adm_143001
19395,13.9111,54.2431,adm_143001
19396,13.7822,54.1058,adm_143001
19397,13.7903,54.0861,adm_143001
19398,13.79218,54.08201,adm_143001
19399,13.7942,54.0564,adm_143001
19400,13.8311,53.9842,adm_143001
19401,13.89,53.9406,adm_143001
19402,13.8258,53.8781,adm_143001
19403,13.7928,53.8769,adm_143001
19404,13.7092,53.8869,adm_143001
19405,13.6506,53.8844,adm_143001
19406,13.6053,53.8858,adm_143001
19407,13.5572,53.8864,adm_143001
19408,13.51561,53.89744,adm_143001
19409,13.4667,53.9178,adm_143001
19410,13.4239,53.9228,adm_143001
19411,13.3772,53.9264,adm_143001
19412,13.3544,53.9317,adm_143001
19413,13.3408,53.9603,adm_143001
19414,13.29312,54.0235,adm_143001
19415,13.26284,54.03626,adm_143001
19416,13.24979,54.04637,adm_143001
19417,13.2281,54.1092,adm_143001
19418,13.0864,54.5233,adm_143032
19419,13.0875,54.5267,adm_143032
19420,13.1078,54.5869,adm_143032
19421,13.1424,54.6029,adm_143032
19422,13.2289,54.6022,adm_143032
19423,13.22949,54.63152,adm_143032
19424,13.2319,54.6428,adm_143032
19425,13.2686,54.6631,adm_143032
19426,13.2828,54.6678,adm_143032
19427,13.3711,54.6775,adm_143032
19428,13.4342,54.6804,adm_143032
19429,13.4314,54.6658,adm_143032
19430,13.4189,54.6578,adm_143032
19431,13.385,54.5856,adm_143032
19432,13.445,54.5656,adm_143032
19433,13.4703,54.57,adm_143032
19434,13.5125,54.5697,adm_143032
19435,13.5628,54.58,adm_143032
19436,13.61157,54.58328,adm_143032
19437,13.6625,54.573,adm_143032
19438,13.6747,54.5361,adm_143032
19439,13.6495,54.5193,adm_143032
19440,13.641173,54.514858,adm_143032
19441,13.6219,54.5111,adm_143032
19442,13.5753,54.4342,adm_143032
19443,13.6092,54.4025,adm_143032
19444,13.6926,54.38,adm_143032
19445,13.69428,54.37877,adm_143032
19446,13.721,54.357,adm_143032
19447,13.7343,54.3468,adm_143032
19448,13.73943,54.34165,adm_143032
19449,13.71547,54.27587,adm_143032
19450,13.71,54.27,adm_143032
19451,13.6914,54.2819,adm_143032
19452,13.67936,54.30737,adm_143032
19453,13.6142,54.3356,adm_143032
19454,13.5322,54.3253,adm_143032
19455,13.465,54.3247,adm_143032
19456,13.4131,54.3119,adm_143032
19457,13.4003,54.2322,adm_143032
19458,13.3864,54.2286,adm_143032
19459,13.3384,54.2374,adm_143032
19460,13.3167,54.2422,adm_143032
19461,13.2508,54.2722,adm_143032
19462,13.20048,54.27158,adm_143032
19463,13.1589,54.2908,adm_143032
19464,13.12556,54.33,adm_143032
19465,13.1308,54.3528,adm_143032
19466,13.1484,54.3637,adm_143032
19467,13.1283,54.445,adm_143032
19468,13.0864,54.5233,adm_143032
19469,16.07,53.68,object_214315
19470,16.0858,53.6497,object_214315
19471,16.08,53.57,object_214315
19472,16.13,53.53,object_214315
19473,16.18,53.53,object_214315
19474,16.2,53.53,object_214315
19475,16.23,53.53,object_214315
19476,16.28,53.53,object_214315
19477,16.35,53.52,object_214315
19478,16.43,53.53,object_214315
19479,16.47,53.53,object_214315
19480,16.5,53.55,object_214315
19481,16.55,53.55,object_214315
19482,16.57,53.48,object_214315
19483,16.58,53.48,object_214315
19484,16.65,53.5,object_214315
19485,16.7,53.47,object_214315
19486,16.72,53.42,object_214315
19487,16.7492,53.4594,object_214315
19488,16.7637,53.4724,object_214315
19489,16.85,53.48,object_214315
19490,16.88,53.47,object_214315
19491,16.9114,53.5042,object_214315
19492,16.95,53.57,object_214315
19493,16.95,53.58,object_214315
19494,16.8831,53.6356,object_214315
19495,16.88,53.67,object_214315
19496,16.85,53.72,object_214315
19497,16.8,53.78,object_214315
19498,16.7912,53.8292,object_214315
19499,16.7969,53.8733,object_214315
19500,16.7225,53.9086,object_214315
19501,16.7108,53.9224,object_214315
19502,16.67,53.88,object_214315
19503,16.6226,53.9,object_214315
19504,16.6145,53.9032,object_214315
19505,16.53,53.92,object_214315
19506,16.47,53.9,object_214315
19507,16.4,53.9,object_214315
19508,16.3606,53.8918,object_214315
19509,16.28,53.87,object_214315
19510,16.22,53.83,object_214315
19511,16.22,53.82,object_214315
19512,16.25,53.75,object_214315
19513,16.22,53.67,object_214315
19514,16.17,53.7,object_214315
19515,16.13,53.72,object_214315
19516,16.08,53.7,object_214315
19517,16.07,53.68,object_214315
19518,16.1586,54.032,object_276382
19519,16.16904,54.0627,object_276382
19520,16.1792,54.0642,object_276382
19521,16.2246,54.0662,object_276382
19522,16.2734,54.0543,object_276382
19523,16.2979,54.0188,object_276382
19524,16.36725,54.0449,object_276382
19525,16.3905,54.1001,object_276382
19526,16.3962,54.1298,object_276382
19527,16.4243,54.1309,object_276382
19528,16.5004,54.1191,object_276382
19529,16.5609,54.0906,object_276382
19530,16.5921,54.0891,object_276382
19531,16.6212,54.0524,object_276382
19532,16.6735,54.0073,object_276382
19533,16.6965,54.0009,object_276382
19534,16.71825,53.9921,object_276382
19535,16.7865,53.97875,object_276382
19536,16.8279,53.9894,object_276382
19537,16.84,53.9895,object_276382
19538,16.8806,53.9711,object_276382
19539,16.8763,53.9588,object_276382
19540,16.8467,53.9564,object_276382
19541,16.7811,53.9487,object_276382
19542,16.7969,53.8733,object_276382
19543,16.7912,53.8292,object_276382
19544,16.7681,53.8217,object_276382
19545,16.76685,53.8214,object_276382
19546,16.6991,53.8139,object_276382
19547,16.6801,53.84505,object_276382
19548,16.6409,53.8797,object_276382
19549,16.5688,53.8887,object_276382
19550,16.5158,53.9349,object_276382
19551,16.4702,53.9494,object_276382
19552,16.3871,53.9699,object_276382
19553,16.3417,53.9846,object_276382
19554,16.2892,53.9844,object_276382
19555,16.2412,53.9753,object_276382
19556,16.1931,53.9858,object_276382
19557,16.16597,54.02046,object_276382
19558,16.1586,54.032,object_276382
19559,17.38,54.52,object_214305
19560,17.4,54.52,object_214305
19561,17.53,54.53,object_214305
19562,17.48,54.38,object_214305
19563,17.5525,54.4124,object_214305
19564,17.57,54.42,object_214305
19565,17.6206,54.4369,object_214305
19566,17.6797,54.4258,object_214305
19567,17.7097,54.3512,object_214305
19568,17.65,54.33,object_214305
19569,17.62,54.28,object_214305
19570,17.63,54.25,object_214305
19571,17.65,54.3,object_214305
19572,17.735,54.3258,object_214305
19573,17.8,54.37,object_214305
19574,17.8419,54.4231,object_214305
19575,17.8542,54.4806,object_214305
19576,17.91,54.4986,object_214305
19577,17.9428,54.5053,object_214305
19578,18.0,54.5,object_214305
19579,18.02,54.55,object_214305
19580,18.04,54.6153,object_214305
19581,18.1022,54.6492,object_214305
19582,18.17,54.7,object_214305
19583,18.1253,54.7131,object_214305
19584,18.1,54.72,object_214305
19585,18.0725,54.7283,object_214305
19586,18.0356,54.7317,object_214305
19587,18.0131,54.7467,object_214305
19588,18.07,54.83,object_214305
19589,17.9986,54.7867,object_214305
19590,17.9589,54.8156,object_214305
19591,17.92,54.82,object_214305
19592,17.8656,54.7956,object_214305
19593,17.8478,54.7894,object_214305
19594,17.8089,54.7778,object_214305
19595,17.73,54.78,object_214305
19596,17.7,54.77,object_214305
19597,17.65,54.75,object_214305
19598,17.58,54.75,object_214305
19599,17.5567,54.7608,object_214305
19600,17.5528,54.7569,object_214305
19601,17.4578,54.6944,object_214305
19602,17.48,54.7,object_214305
19603,17.5,54.7,object_214305
19604,17.57,54.67,object_214305
19605,17.55,54.62,object_214305
19606,17.42,54.55,object_214305
19607,17.38,54.52,object_214305
19608,16.72,54.1,object_214309
19609,16.7866,54.1257,object_214309
19610,16.8338,54.1203,object_214309
19611,16.9,54.15,object_214309
19612,16.92,54.15,object_214309
19613,16.93,54.22,object_214309
19614,17.0,54.23,object_214309
19615,17.02,54.28,object_214309
19616,17.08,54.32,object_214309
19617,17.12,54.3,object_214309
19618,17.13,54.3,object_214309
19619,17.15,54.3,object_214309
19620,17.23,54.32,object_214309
19621,17.27,54.28,object_214309
19622,17.32,54.23,object_214309
19623,17.37,54.25,object_214309
19624,17.45,54.27,object_214309
19625,17.48,54.27,object_214309
19626,17.52,54.27,object_214309
19627,17.6,54.3,object_214309
19628,17.63,54.3,object_214309
19629,17.6872,54.3294,object_214309
19630,17.72,54.33,object_214309
19631,17.75,54.33,object_214309
19632,17.77,54.37,object_214309
19633,17.7,54.42,object_214309
19634,17.68,54.48,object_214309
19635,17.67,54.5,object_214309
19636,17.62,54.52,object_214309
19637,17.55,54.57,object_214309
19638,17.58,54.62,object_214309
19639,17.57,54.65,object_214309
19640,17.5463,54.6462,object_214309
19641,17.52,54.75,object_214309
19642,17.45,54.7,object_214309
19643,17.38,54.75,object_214309
19644,17.37,54.75,object_214309
19645,17.3,54.73,object_214309
19646,17.28,54.73,object_214309
19647,17.25,54.73,object_214309
19648,17.2,54.72,object_214309
19649,17.18,54.67,object_214309
19650,17.13,54.63,object_214309
19651,17.05,54.67,object_214309
19652,16.98,54.62,object_214309
19653,16.97,54.62,object_214309
19654,16.92,54.6,object_214309
19655,16.87,54.58,object_214309
19656,16.8,54.57,object_214309
19657,16.77,54.57,object_214309
19658,16.72,54.55,object_214309
19659,16.75,54.53,object_214309
19660,16.78,54.5,object_214309
19661,16.8,54.48,object_214309
19662,16.83557,54.42492,object_214309
19663,16.82525,54.36732,object_214309
19664,16.86076,54.34083,object_214309
19665,16.88,54.3,object_214309
19666,16.85,54.23,object_214309
19667,16.8,54.22,object_214309
19668,16.77,54.22,object_214309
19669,16.73,54.22,object_214309
19670,16.7787,54.1519,object_214309
19671,16.72,54.1,object_214309
19672,16.8293,54.0175,object_214301
19673,16.85,54.08,object_214301
19674,16.87,54.1,object_214301
19675,16.88,54.1,object_214301
19676,16.95,54.12,object_214301
19677,16.97,54.15,object_214301
19678,16.98,54.17,object_214301
19679,17.03,54.13,object_214301
19680,17.07,54.2,object_214301
19681,17.05,54.25,object_214301
19682,17.03,54.28,object_214301
19683,17.07,54.3,object_214301
19684,17.1,54.28,object_214301
19685,17.1679,54.2877,object_214301
19686,17.22,54.28,object_214301
19687,17.27,54.28,object_214301
19688,17.32,54.3,object_214301
19689,17.35,54.27,object_214301
19690,17.43,54.27,object_214301
19691,17.45,54.32,object_214301
19692,17.5,54.37,object_214301
19693,17.5,54.4,object_214301
19694,17.53,54.43,object_214301
19695,17.5812,54.4172,object_214301
19696,17.63,54.42,object_214301
19697,17.65,54.42,object_214301
19698,17.72,54.37,object_214301
19699,17.75,54.33,object_214301
19700,17.7,54.28,object_214301
19701,17.7167,54.2167,object_214301
19702,17.77,54.17,object_214301
19703,17.7,54.12,object_214301
19704,17.68,54.1,object_214301
19705,17.63,54.03,object_214301
19706,17.62,54.03,object_214301
19707,17.57,54.05,object_214301
19708,17.53,54.0,object_214301
19709,17.52,53.97,object_214301
19710,17.5,53.95,object_214301
19711,17.48,53.93,object_214301
19712,17.47,53.93,object_214301
19713,17.45,53.9333,object_214301
19714,17.37,53.95,object_214301
19715,17.32,53.95,object_214301
19716,17.25,53.95,object_214301
19717,17.2,53.93,object_214301
19718,17.1715,54.0223,object_214301
19719,17.13,54.03,object_214301
19720,17.08,54.0,object_214301
19721,17.07,53.98,object_214301
19722,17.03,53.98,object_214301
19723,16.97,53.92,object_214301
19724,16.93,53.92,object_214301
19725,16.87,53.95,object_214301
19726,16.8293,54.0175,object_214301
19727,15.1247,53.8319,object_214306
19728,15.17,53.83,object_214306
19729,15.2344,53.8203,object_214306
19730,15.2828,53.8475,object_214306
19731,15.3158,53.8989,object_214306
19732,15.38,53.93,object_214306
19733,15.4311,53.905,object_214306
19734,15.48,53.88,object_214306
19735,15.52,53.85,object_214306
19736,15.55,53.82,object_214306
19737,15.57,53.78,object_214306
19738,15.62,53.75,object_214306
19739,15.6408,53.7308,object_214306
19740,15.65,53.72,object_214306
19741,15.68,53.68,object_214306
19742,15.7375,53.6758,object_214306
19743,15.7575,53.6625,object_214306
19744,15.77,53.63,object_214306
19745,15.8,53.58,object_214306
19746,15.73,53.53,object_214306
19747,15.6972,53.506,object_214306
19748,15.6667,53.5028,object_214306
19749,15.63,53.5,object_214306
19750,15.6,53.5,object_214306
19751,15.57,53.5,object_214306
19752,15.5069,53.4758,object_214306
19753,15.4883,53.4942,object_214306
19754,15.4481,53.5197,object_214306
19755,15.38,53.5,object_214306
19756,15.37,53.57,object_214306
19757,15.3294,53.6117,object_214306
19758,15.28,53.68,object_214306
19759,15.25,53.7,object_214306
19760,15.1875,53.7539,object_214306
19761,15.17,53.77,object_214306
19762,15.1247,53.8319,object_214306
19763,16.25384,54.34304,object_214308
19764,16.31958,54.38026,object_214308
19765,16.38254,54.43985,object_214308
19766,16.43415,54.45813,object_214308
19767,16.46988,54.50645,object_214308
19768,16.48069,54.5126,object_214308
19769,16.54312,54.54021,object_214308
19770,16.5889,54.5467,object_214308
19771,16.60713,54.54794,object_214308
19772,16.6587,54.5477,object_214308
19773,16.7025,54.54794,object_214308
19774,16.72442,54.52425,object_214308
19775,16.78996,54.48278,object_214308
19776,16.80922,54.46141,object_214308
19777,16.88403,54.46644,object_214308
19778,16.9005,54.4681,object_214308
19779,16.9278,54.4397,object_214308
19780,16.94094,54.40328,object_214308
19781,16.91914,54.3189,object_214308
19782,16.92097,54.27121,object_214308
19783,16.89115,54.26982,object_214308
19784,16.81407,54.28157,object_214308
19785,16.78306,54.25665,object_214308
19786,16.729336,54.191887,object_214308
19787,16.73294,54.15991,object_214308
19788,16.8,54.12,object_214308
19789,16.7931,54.0411,object_214308
19790,16.7945,53.9997,object_214308
19791,16.7805,53.98968,object_214308
19792,16.71514,54.015,object_214308
19793,16.65205,54.06086,object_214308
19794,16.598,54.1009,object_214308
19795,16.5592,54.09313,object_214308
19796,16.55145,54.09217,object_214308
19797,16.53766,54.11046,object_214308
19798,16.4886,54.1526,object_214308
19799,16.44546,54.16009,object_214308
19800,16.40412,54.15037,object_214308
19801,16.3893,54.1492,object_214308
19802,16.38172,54.18085,object_214308
19803,16.319469,54.210569,object_214308
19804,16.28074,54.2201,object_214308
19805,16.2812,54.2491,object_214308
19806,16.25495,54.31044,object_214308
19807,16.25384,54.34304,object_214308
19808,14.97,54.07,object_214302
19809,14.98,54.03,object_214302
19810,15.03,53.98,object_214302
19811,15.03,53.92,object_214302
19812,15.07,53.87,object_214302
19813,15.08,53.83,object_214302
19814,15.12,53.83,object_214302
19815,15.15,53.83,object_214302
19816,15.18,53.83,object_214302
19817,15.22,53.83,object_214302
19818,15.28,53.82,object_214302
19819,15.28,53.83,object_214302
19820,15.28594,53.89979,object_214302
19821,15.35,53.93,object_214302
19822,15.38,53.93,object_214302
19823,15.42,53.97,object_214302
19824,15.43,54.03,object_214302
19825,15.43,54.07,object_214302
19826,15.42,54.15,object_214302
19827,15.35,54.13,object_214302
19828,15.28,54.15,object_214302
19829,15.27,54.13,object_214302
19830,15.22,54.08,object_214302
19831,15.17,54.08,object_214302
19832,15.120278,54.1025,object_214302
19833,15.07,54.1,object_214302
19834,15.02,54.08,object_214302
19835,14.97,54.07,object_214302
19836,15.4,53.9,object_284807
19837,15.45,53.88,object_284807
19838,15.47,53.88,object_284807
19839,15.5,53.88,object_284807
19840,15.58,53.87,object_284807
19841,15.63,53.88,object_284807
19842,15.67,53.88,object_284807
19843,15.7,53.88,object_284807
19844,15.75,53.95,object_284807
19845,15.83,53.98,object_284807
19846,15.8772,54.0333,object_284807
19847,15.92,54.05,object_284807
19848,15.95,54.07,object_284807
19849,15.9598,54.0751,object_284807
19850,16.0044,54.10514,object_284807
19851,16.0535,54.093,object_284807
19852,16.1179,54.0632,object_284807
19853,16.16597,54.02046,object_284807
